date,aaa_oas_vix_component,aaa_oas_macro_component,aaa_oas_nfci_component,aaa_oas_residual,aaa_oas_fitted,ig_oas_vix_component,ig_oas_macro_component,ig_oas_nfci_component,ig_oas_residual,ig_oas_fitted,bbb_oas_vix_component,bbb_oas_macro_component,bbb_oas_nfci_component,bbb_oas_residual,bbb_oas_fitted,hy_oas_vix_component,hy_oas_macro_component,hy_oas_nfci_component,hy_oas_residual,hy_oas_fitted
2022-10-13,33.2792664246041,-2.013166907689231,-4.8464514958668055,0.07709473854069415,71.9229052614593,29.781213458913356,-5.1028550815286575,-18.105063674988433,2.8179342890487646,168.18206571095124,33.817297147223236,-6.77180832640391,-22.602522175580088,2.6173021723762417,207.38269782762376,77.56576941954243,-18.992549269159742,-53.27287382007367,-3.7216246371067427,528.7216246371067
2022-10-14,33.362620880269986,-1.9326402313816615,-4.92746680445443,-1.0057710848451222,72.00577108484512,29.85580635423938,-4.898740878267511,-18.407715485674807,1.841879001147987,168.158120998852,33.90199920645235,-6.5009359933477535,-22.980355382097247,1.6395609866081315,207.36043901339187,77.7600481156465,-18.232847298393352,-54.16340544214057,-13.785073681910262,528.7850736819103
2022-10-17,32.68536592798468,-1.7313235406127385,-4.92746680445443,-0.5298328233287464,71.52983282332875,29.249739079715468,-4.388455370114645,-18.407715485674807,1.9376607675190485,168.06233923248095,33.213794975215805,-5.823755160707362,-22.980355382097247,1.6505843852042688,207.34941561479573,76.18153370980107,-16.333592371477376,-54.16340544214057,-25.105814202980923,529.1058142029809
2022-10-18,31.77888622261819,-1.6910602024589538,-4.92746680445443,-1.6636164561160456,70.66361645611605,28.438541343045003,-4.2863982684840725,-18.407715485674807,1.6468014025589355,167.35319859744106,32.29266008109921,-5.688318994179284,-22.980355382097247,0.4362831127928075,206.56371688720716,74.06875288966951,-15.953741386094183,-54.16340544214057,-32.372884368232576,527.3728843682326
2022-10-19,32.049788203532316,-1.6507968643051691,-4.92746680445443,-0.9747817751839563,70.97478177518396,28.68096825285457,-4.184341166853499,-18.407715485674807,2.302317391118777,167.69768260888122,32.56794177359382,-5.552882827651206,-22.980355382097247,1.0255652537701394,206.97443474622986,74.70015865200769,-15.573890400710987,-54.16340544214057,-31.384141115953867,528.3841411159539
2022-10-20,31.237082260789947,-1.5300068498438155,-4.92746680445443,-2.2828658469029364,70.28286584690294,27.953687523425874,-3.87816986196178,-18.407715485674807,1.7234268156557278,167.27657318434427,31.742096696109975,-5.146574328066972,-22.980355382097247,0.4451018316697173,206.55489816833025,72.80594136499317,-14.434337444561404,-54.16340544214057,-38.629476785089025,527.629476785089
2022-10-21,30.93492235900112,-1.1273734683059695,-5.4227211015942505,-1.8880850295121263,69.88808502951213,27.683288277869053,-2.8575988456560486,-20.257854828382577,4.823394387614599,166.1766056123854,31.435051731404442,-3.79221266278619,-25.29008575765155,3.7075155066487753,205.29248449335122,72.101681091616,-10.635827590729457,-59.60731006037098,-26.279821747313235,525.2798217473132
2022-10-24,31.101631270332888,-1.0065834538446155,-5.4227211015942505,-4.175583955305257,70.17558395530526,27.832474068521094,-2.5514275407643288,-20.257854828382577,1.3680372920708521,166.63196270792915,31.604455849862667,-3.385904163201955,-25.29008575765155,0.13180288860633027,205.86819711139367,72.4902384838241,-9.496274634579871,-59.60731006037098,-35.807932095670935,526.8079320956709
2022-10-25,29.653347603138155,-1.2884268209211078,-5.4227211015942505,-2.4454569210340367,68.44545692103404,26.536422512231503,-3.2658272521783407,-20.257854828382577,4.378488559774468,164.62151144022553,30.132757570756834,-4.333957328898503,-25.29008575765155,2.5515543334086885,203.4484456665913,69.1146461390162,-12.155231532262235,-59.60731006037098,-32.77338285318069,520.7733828531807
2022-10-26,28.42386938206637,-1.4092168353824615,-5.4227211015942505,-1.0951886855008865,67.09518868550089,25.436177306172713,-3.57199855707006,-20.257854828382577,3.7849050707249603,163.21509492927504,28.883402197127424,-4.740265828482737,-25.29008575765155,3.207218206622315,201.79278179337766,66.24903537148145,-13.29478448841182,-59.60731006037098,-36.7682191294964,516.7682191294964
2022-10-27,28.53848175860696,-1.3689534972286772,-5.4227211015942505,-3.2500644001952708,67.25006440019527,25.538742537245987,-3.4699414554394874,-20.257854828382577,4.580282738021111,163.4197172619789,28.999867528567453,-4.60482966195466,-25.29008575765155,3.9553167086542373,202.04468329134576,66.51616857862453,-12.914933503028626,-59.60731006037098,-41.41520332202265,517.4152033220226
2022-10-28,26.82971541745634,-1.5702701879976002,-6.146072071126611,-0.6166303987433679,64.61663039874337,24.009588183062583,-3.980226963592353,-22.960103138082346,7.321970910057132,158.67802908994287,27.26347531437064,-5.28201049459505,-28.663596530126192,6.742400527966055,196.25759947203392,62.533455308491476,-14.814188429944599,-67.55848525739691,-49.58205992794774,503.58205992794774
2022-10-31,26.9651664079134,-1.6507968643051691,-6.146072071126611,-1.6715547128928563,64.67155471289286,24.130801637967366,-4.184341166853499,-22.960103138082346,7.404871658413526,158.59512834158647,27.40111616061795,-5.552882827651206,-28.663596530126192,6.875632014774908,196.12436798522506,62.84915818966056,-15.573890400710987,-67.55848525739691,-40.138060838350384,503.1380608383504
2022-11-01,26.892231259205754,-1.8923768932278768,-6.146072071126611,-1.3570395352625013,64.3570395352625,24.065532854557098,-4.796683776636938,-22.960103138082346,6.082483051607227,157.91751694839277,27.327001858792475,-6.365499826819676,-28.663596530126192,5.762363315768852,195.23763668423112,62.679164330569506,-17.852996313010156,-67.55848525739691,-39.688961066960076,500.68896106696013
2022-11-02,26.94432779399693,-2.0534302458430154,-6.146072071126611,-2.2480827174385354,64.24808271743854,24.11215341413586,-5.204912183159231,-22.960103138082346,4.444090898550741,157.55590910144926,27.37994064581067,-6.907244492931988,-28.663596530126192,4.251169194862996,194.748830805137,62.800588515634544,-19.37240025454294,-67.55848525739691,-37.290981310492384,499.2909813104924
2022-11-03,26.360846604335745,-2.295010274765723,-6.146072071126611,0.5769785011453621,63.42302149885464,23.590003146853725,-5.817254792942669,-22.960103138082346,7.578583775616323,156.42141622438368,26.787026231206884,-7.719861492100457,-28.663596530126192,7.656700608635219,193.34329939136475,61.44063764290619,-21.651506166842104,-67.55848525739691,-14.651924525464949,495.6519245254649
2022-11-04,25.579398582468087,-1.9729035695354462,-6.998661747215418,-0.1110905061284555,62.111090506128456,22.89069475317229,-5.000797979898084,-26.1451531457818,7.6464853639526495,153.35351463604735,25.992944425933953,-6.636372159875832,-32.639841227282965,9.343537778840329,189.65646222115967,59.61927486693071,-18.612698283776545,-76.93027042295812,-10.497584466993771,487.4975844669937
2022-11-07,25.37101244330338,-2.013166907689231,-6.998661747215418,-0.8624410288099611,61.86244102880996,22.70421251485724,-5.1028550815286575,-26.1451531457818,5.93502470389825,153.06497529610175,25.78118927786117,-6.77180832640391,-32.639841227282965,6.690729093441206,189.3092709065588,59.13357812667058,-18.992549269159742,-76.93027042295812,-15.632036741350419,486.6320367413504
2022-11-08,26.610909971333395,-2.1339569221505847,-6.998661747215418,-0.9815485423786257,62.981548542378626,23.813781832831783,-5.409026386420377,-26.1451531457818,6.1316266908154375,153.86837330918456,27.04113240889422,-7.178116825988145,-32.639841227282965,5.837094461992393,190.1629055380076,62.02347373121834,-20.13210222530933,-76.93027042295812,-9.382379389748564,488.38237938974856
2022-11-09,27.183971854036347,-1.9729035695354462,-6.998661747215418,-1.7156637776967116,63.71566377769671,24.326607988198166,-5.000797979898084,-26.1451531457818,5.210572128926771,154.78942787107323,27.62345906609437,-6.636372159875832,-32.639841227282965,5.713023138679915,191.28697686132008,63.35913976693369,-18.612698283776545,-76.93027042295812,7.762550633003286,491.2374493669967
2022-11-10,24.516629272728068,-2.0936935839968003,-6.998661747215418,-1.9275311819270868,60.92753118192709,21.93963533776554,-5.306969284789804,-26.1451531457818,5.903716084251101,152.0962839157489,24.912993170762768,-7.042680659460067,-32.639841227282965,5.829797533595752,188.17020246640425,57.142221491604055,-19.75225123992613,-76.93027042295812,-3.8809781355174096,483.8809781355174
2022-11-11,23.464279269946285,-2.0936935839968003,-7.81411940686823,-0.05972351949249344,59.05972351949249,20.99790003427454,-5.306969284789804,-29.19148774025,9.891785982210308,148.1082140177897,23.843629672995217,-7.042680659460067,-36.44291237145271,10.702232175533055,183.29776782446694,54.689452953290406,-19.75225123992613,-85.89389526173866,8.535415241576743,472.4645847584232
2022-11-14,24.725015411892777,-2.0936935839968003,-7.81411940686823,-4.320459661438967,60.320459661438974,22.12611757608059,-5.306969284789804,-29.19148774025,2.7635684404042706,149.23643155959573,25.124748318835547,-7.042680659460067,-36.44291237145271,2.421113529692718,184.57888647030728,57.62791823186418,-19.75225123992613,-85.89389526173866,-8.403050036997058,475.40305003699706
2022-11-15,25.56897927550985,-2.295010274765723,-7.81411940686823,-5.96310683428711,60.96310683428712,22.881370641256535,-5.817254792942669,-29.19148774025,-1.4813991166188032,149.4813991166188,25.98235666853031,-7.719861492100457,-36.44291237145271,-1.7593139873616792,184.75931398736168,59.594990029917696,-21.651506166842104,-85.89389526173866,-11.470866908134667,475.4708669081346
2022-11-16,25.120949076305724,-2.7379069944573544,-7.81411940686823,-4.0721799153913665,60.072179915391374,22.480433828879182,-6.939882910878975,-29.19148774025,0.04216581369485084,147.95783418630515,25.527083100173833,-9.20965932390932,-36.44291237145271,0.18575741280366742,182.81424258719633,58.55074203835842,-25.829867006057253,-85.89389526173866,0.7517419226398374,470.24825807736016
2022-11-17,24.933401551057486,-2.657380318149785,-7.81411940686823,-4.965159066450688,59.965159066450695,22.312599814395636,-6.7357687076178285,-29.19148774025,-0.994114375082745,147.99411437508275,25.33650346690833,-8.938786990853162,-36.44291237145271,-0.8945352869869794,182.89453528698698,58.11361497212431,-25.07016503529086,-85.89389526173866,4.429167018107535,470.57083298189247
2022-11-18,24.089437687440412,-2.7781703326111384,-8.430896666889488,-5.383627928351011,58.38362792835101,21.55734674921969,-7.041940012509547,-31.49560479898734,0.37142705372224327,144.62857294627776,24.478895117213565,-9.345095490437396,-39.31939255678275,0.24586174762205815,178.75413825237794,56.14654317407079,-26.209717991440442,-92.67359731306945,4.315493823641475,460.6845061763586
2022-11-21,23.297570358614514,-2.617116979996,-8.430896666889488,-4.752813952140265,57.752813952140265,20.8487142436225,-6.633711605987255,-31.49560479898734,-0.32816884720287476,144.32816884720287,23.674225554536992,-8.803350824325083,-39.31939255678275,-0.4912133558136702,178.49121335581367,54.30089556108231,-24.690314049907666,-92.67359731306945,3.641737495097061,460.3582625049029
2022-11-22,22.18270451408332,-2.858697008918708,-8.430896666889488,-3.3963680786863577,56.39636807868636,19.851034268636987,-7.246054215770694,-31.49560479898734,0.281853737566081,142.71814626243392,22.541335512347608,-9.615967823493552,-39.31939255678275,0.4542936855441724,176.54570631445583,51.70241800069062,-26.969419962206832,-92.67359731306945,1.5193209677879622,455.48067903221204
2022-11-23,21.203289660009187,-3.0197503615338466,-8.430896666889488,-3.2558998719970873,55.25589987199709,18.974567748556257,-7.654282622292986,-31.49560479898734,0.5665486641690904,141.4334513358309,21.54608631640554,-10.157712489605865,-39.31939255678275,0.9912875475985743,175.00871245240143,49.41964332146802,-28.488823903739615,-92.67359731306945,-0.6785004114567528,451.67850041145675
2022-11-24,21.276224808716837,-3.0197503615338466,-8.430896666889488,-3.32883502070473,55.32883502070473,19.039836531966525,-7.654282622292986,-31.49560479898734,0.5012798807588297,141.49872011924117,21.620200618231014,-10.157712489605865,-39.31939255678275,0.9171732457730855,175.08282675422691,49.589637180559066,-28.488823903739615,-92.67359731306945,-0.8484942705478034,451.8484942705478
2022-11-25,21.35957926438272,-2.9794870233800617,-8.810897042883822,-4.072452438530064,55.072452438530064,19.114429427292542,-7.552225520662413,-32.91518591101628,-0.255789004168804,140.2557890041688,21.704902677460122,-10.022276323077786,-41.09161021592276,1.4692526791559146,173.53074732084409,49.783915876663116,-28.108972918356418,-96.8506146832404,3.754393418136033,448.2456065818639
2022-11-28,23.141280754240984,-3.1002770378414155,-8.810897042883822,-5.733363913926965,56.733363913926965,20.708852564886215,-7.8583968255541325,-32.91518591101628,-1.544040836870721,141.54404083687072,23.51540919348241,-10.428584822662021,-41.09161021592276,0.06505466271786986,174.93494533728213,53.93662300588721,-29.248525874506004,-96.8506146832404,11.741239245061422,451.2587607549386
2022-11-29,22.80786293157745,-2.939223685226277,-8.810897042883822,-3.560999443878572,56.56099944387857,20.410480983582136,-7.45016841903184,-32.91518591101628,0.3461023379110202,141.65389766208898,23.176600956565956,-9.88684015654971,-41.09161021592276,0.8621182335220112,175.137881766478,53.15950822147101,-27.72912193297322,-96.8506146832404,10.998950087944934,452.00104991205507
2022-11-30,21.4429337200486,-2.818433670764923,-8.810897042883822,-2.316860246811089,55.31686024681109,19.189022322618563,-7.14399711414012,-32.91518591101628,1.261389693982892,140.7386103060171,21.789604736689235,-9.480531656965473,-41.09161021592276,2.8428059538144907,174.1571940461855,49.97819457276716,-26.58956897682364,-96.8506146832404,5.040710780499182,449.9592892195008
2022-12-01,20.671905005139177,-2.8989603470724923,-8.810897042883822,-1.4653048555940913,54.46530485559409,18.49903804085288,-7.348111317401266,-32.91518591101628,1.155488179009751,139.84451182099025,21.006110688819945,-9.75140399002163,-41.09161021592276,1.8971723347399347,173.10282766526007,48.18111663380469,-27.34927094759003,-96.8506146832404,0.5974906902281418,447.4025093097719
2022-12-02,19.859199062396808,-3.1002770378414155,-9.042851587113864,-1.2193276778527604,53.21932767785276,17.77175731142419,-7.8583968255541325,-33.78170686899334,2.2595753745683282,137.74042462543167,20.180265611336093,-10.428584822662021,-42.17338267029629,3.4819706992377064,170.5180293007623,46.28689934679019,-29.248525874506004,-99.40029152975336,8.940639750671437,441.05936024932856
2022-12-05,21.620061938338605,-3.2613303904565543,-9.042851587113864,-2.819137201179416,54.819137201179416,19.347532225186356,-8.266625232076425,-33.78170686899334,0.09202886732845172,138.90797113267155,21.9695966125511,-10.970329488774334,-42.17338267029629,1.2343843641349963,171.765615635865,50.39103680198827,-30.767929816038784,-99.40029152975336,-0.6440937629939185,443.6440937629939
2022-12-06,23.099603526408043,-3.341857066764123,-9.042851587113864,-3.21815211294129,56.21815211294129,20.671556117223204,-8.47073943533757,-33.78170686899334,-1.027880821447269,140.02788082144727,23.47305816386785,-11.24120182183049,-42.17338267029629,0.001795145874410764,172.9982048541256,53.83948365783519,-31.52763178680517,-99.40029152975336,10.667161351925586,446.3328386480744
2022-12-07,23.630988181278052,-3.3821204049179077,-9.042851587113864,-2.7092734296575074,56.70927342965751,21.147085824926577,-8.572796536968145,-33.78170686899334,-0.4013534275200641,140.40135342752006,24.01303379145344,-11.376637988358569,-42.17338267029629,0.5972556848169006,173.4027443151831,55.078010345498505,-31.907482772188366,-99.40029152975336,20.808485649645547,447.19151435035445
2022-12-08,23.224635209906868,-3.341857066764123,-9.042851587113864,-3.3431837964401083,56.34318379644011,20.78344546021223,-8.47073943533757,-33.78170686899334,-2.139770164436271,140.13977016443627,23.600111252711518,-11.24120182183049,-42.17338267029629,-1.125257942969256,173.12525794296926,54.130901701991256,-31.52763178680517,-99.40029152975336,8.375743307769596,446.6242566922304
2022-12-09,23.787277785651582,-3.060013699687631,-9.19764869459379,-3.0328726317813945,57.032872631781395,21.286947503662866,-7.75633972392356,-34.35998800726909,-3.779390781025171,140.77939078102517,24.17185015250803,-10.293148656133944,-42.89531397560587,-2.9231187031527384,173.92311870315274,55.4422829006936,-28.868674889122808,-101.10184302191692,-2.8930432964516513,448.89304329645165
2022-12-12,26.04826739558868,-3.1405403759952004,-9.19764869459379,-5.213335565410922,59.21333556541092,23.31027978938115,-7.960453927184706,-34.35998800726909,-5.598608863482298,142.5986088634823,26.46939350909771,-10.5640209891901,-42.89531397560587,-5.949789726686248,175.94978972668625,60.712092532515996,-29.628376859889197,-101.10184302191692,-13.403150957507535,453.4031509575076
2022-12-13,23.49553719082099,-2.858697008918708,-9.19764869459379,-1.9424487277197215,56.94244872771973,21.025872370021798,-7.246054215770694,-34.35998800726909,-5.028601155536961,141.02860115553696,23.875392945206137,-9.615967823493552,-42.89531397560587,-4.303842328491243,174.30384232849124,54.762307464329425,-26.969419962206832,-101.10184302191692,-16.112322787003336,450.11232278700334
2022-12-14,22.02641490970979,-2.9794870233800617,-9.19764869459379,0.6474635678528387,55.35253643214717,19.711172589900702,-7.552225520662413,-34.35998800726909,-2.407730070524167,139.40773007052417,22.382519151293025,-10.022276323077786,-42.89531397560587,-2.4046600349938956,172.4046600349939,51.33814544549553,-28.108972918356418,-101.10184302191692,-8.548607812019895,445.5486078120199
2022-12-15,23.787277785651582,-3.180803714148985,-9.19764869459379,1.0879173826799473,56.912082617320046,21.286947503662866,-8.06251102881528,-34.35998800726909,-2.4732194761334654,140.47321947613347,24.17185015250803,-10.699457155718179,-42.89531397560587,-1.5168102035685251,173.51681020356853,55.4422829006936,-30.008227845272394,-101.10184302191692,6.246509659697949,447.75349034030205
2022-12-16,23.56847233952864,-2.7781703326111384,-9.513511951289585,1.2199527039608498,56.78004729603914,21.091141153432066,-7.041940012509547,-35.53996976917132,-1.1180023803061374,140.11800238030614,23.949507247031608,-9.345095490437396,-44.36841367958647,-0.17572925939228412,173.17572925939228,54.932301323420475,-26.209717991440442,-104.5738561912849,19.429994552507196,447.5700054474928
2022-12-19,23.36008620036393,-2.7379069944573544,-9.513511951289585,2.3880755049717663,56.611924495028234,20.904658915117018,-6.939882910878975,-35.53996976917132,-0.033577243621664365,140.03357724362166,23.73775209895883,-9.20965932390932,-44.36841367958647,-0.09941027784756784,173.09941027784757,54.446604583160344,-25.829867006057253,-104.5738561912849,19.535840307384092,447.4641596926159
2022-12-20,22.380671346289795,-2.254746936611939,-9.513511951289585,4.884330301200492,56.11566969879951,20.028192395036285,-5.715197691312097,-35.53996976917132,0.618204056892182,140.38179594310782,22.742502903016753,-7.58442532557238,-44.36841367958647,1.2706049197575737,173.72939508024243,52.163829903937746,-21.271655181458915,-104.5738561912849,18.260403162008288,449.7395968379917
2022-12-21,20.911549065178594,-2.1339569221505847,-9.513511951289585,4.232662567850355,54.767337432149645,18.713492614915186,-5.409026386420377,-35.53996976917132,0.6267325321215651,139.37326746787843,21.249629109103644,-7.178116825988145,-44.36841367958647,1.3571702140864659,172.64282978591353,48.73966788510384,-20.13210222530933,-104.5738561912849,8.545012224692698,447.45498777530725
2022-12-22,22.891217387243334,-2.295010274765723,-9.513511951289585,2.4140475984007566,56.58595240159924,20.485073878908153,-5.817254792942669,-35.53996976917132,-1.7366203253491221,140.73662032534912,23.261303015795068,-7.719861492100457,-44.36841367958647,-1.1127590264926823,174.11275902649268,53.35378691757505,-21.651506166842104,-104.5738561912849,10.450297133754304,450.54970286624575
2022-12-23,21.745093621837434,-2.254746936611939,-10.003461674652836,3.0098577490161134,54.99014225098388,19.459421568175383,-5.715197691312097,-37.37029262427463,0.017297738856399292,137.9827022611436,22.09664970139477,-7.58442532557238,-46.653404976142625,1.2014494179356916,170.7985505820643,50.68245484614435,-21.271655181458915,-109.9594521914038,16.127374219920625,442.8726257800794
2022-12-27,22.557799564579796,-1.9326402313816615,-10.003461674652836,1.8750451010434759,56.12495489895652,20.186702297604075,-4.898740878267511,-37.37029262427463,-1.5264398036168814,139.52643980361688,22.922494778878615,-6.5009359933477535,-46.653404976142625,-1.7078849917727723,172.70788499177277,52.576672133158844,-18.232847298393352,-109.9594521914038,7.194349049840639,447.80565095015936
2022-12-28,23.068345605533338,-1.7313235406127385,-10.003461674652836,3.1631823693210066,56.83681763067899,20.643583781475947,-4.388455370114645,-37.37029262427463,-0.4936067956415968,140.4936067956416,23.441294891656934,-5.823755160707362,-46.653404976142625,-0.9038659371914832,173.90386593719148,53.76662914679616,-16.333592371477376,-109.9594521914038,26.105137109287227,450.8948628907127
2022-12-29,22.338994118456853,-2.0534302458430154,-10.003461674652836,1.2146405616277676,55.785359438372225,19.990895947373275,-5.204912183159231,-37.37029262427463,-1.024462148494365,139.02446214849437,22.7001518734022,-6.907244492931988,-46.653404976142625,-1.079233586712121,172.07923358671212,52.06669055588572,-19.37240025454294,-109.9594521914038,34.84388358326322,446.1561164167367
2022-12-30,22.57863817849627,-2.1339569221505847,-10.840137629411931,1.8921991326550085,55.107800867344984,20.205350521435584,-5.409026386420377,-40.49589316916069,2.0907980255905443,135.90920197440946,22.943670293685898,-7.178116825988145,-50.55543243630495,2.850147786222692,168.1498522137773,52.625241807184864,-20.13210222530933,-119.15631150263043,42.24189361395719,436.7581063860428
2022-12-31,22.57863817849627,-2.1339569221505847,-10.840137629411931,2.8921991326550085,55.107800867344984,20.205350521435584,-5.409026386420377,-40.49589316916069,2.0907980255905443,135.90920197440946,22.943670293685898,-7.178116825988145,-50.55543243630495,3.850147786222692,168.1498522137773,52.625241807184864,-20.13210222530933,-119.15631150263043,44.24189361395713,436.7581063860428
2023-01-01,22.57863817849627,-2.1339569221505847,-10.840137629411931,2.8921991326550085,55.107800867344984,20.205350521435584,-5.409026386420377,-40.49589316916069,2.0907980255905443,135.90920197440946,22.943670293685898,-7.178116825988145,-50.55543243630495,3.850147786222692,168.1498522137773,52.625241807184864,-20.13210222530933,-119.15631150263043,44.24189361395713,436.7581063860428
2023-01-03,23.86021293435923,-2.456063627380862,-10.840137629411931,3.932731082022336,56.067268917977664,21.352216287073134,-6.225483199464962,-40.49589316916069,3.760389072997583,136.23961092700242,24.245964454333503,-8.26160615821277,-50.55543243630495,4.631342957799717,168.36865704220028,55.61227675978465,-23.170910108374883,-119.15631150263043,33.29366654442293,436.70633345557707
2023-01-04,22.932894615076275,-2.6976436563035695,-10.840137629411931,5.1016294302279945,54.898370569772005,20.522370326571167,-6.837825809248401,-40.49589316916069,5.202577643282979,134.79742235671702,23.303654045409626,-9.07422315738124,-50.55543243630495,6.386270365892045,166.61372963410795,53.45092626562708,-25.450016020674056,-119.15631150263043,29.73412295087968,432.2658770491203
2023-01-05,23.401763428196872,-2.9794870233800617,-10.840137629411931,4.914603984183891,55.08539601581611,20.941955362780025,-7.552225520662413,-40.49589316916069,5.497392318488124,134.50260768151188,23.780103128573383,-10.022276323077786,-50.55543243630495,6.8578744484248375,166.14212555157516,54.54374393121237,-28.108972918356418,-119.15631150263043,27.300262182976837,430.69973781702316
2023-01-06,22.015995602751552,-2.7781703326111384,-11.932397593405794,7.191315082854146,52.808684917145854,19.701848477984946,-7.041940012509547,-44.57628811680733,10.307608642776984,129.69239135722302,22.371931393889383,-9.345095490437396,-55.64943370274165,12.68286661690513,160.31713338309487,51.313860608482514,-26.209717991440442,-131.16258605013957,29.637165126299806,417.3628348737002
2023-01-09,22.891217387243334,-2.657380318149785,-11.932397593405794,4.195303283901019,53.804696716098974,20.485073878908153,-6.7357687076178285,-44.57628811680733,6.218211936962064,130.78178806303794,23.261303015795068,-8.938786990853162,-55.64943370274165,8.387186495415222,161.61281350458478,53.35378691757505,-25.07016503529086,-131.16258605013957,16.457685861057712,420.5423141389423
2023-01-10,21.4429337200486,-2.5365903036884307,-11.932397593405794,4.522796936634386,52.47720306336561,19.189022322618563,-6.429597402726109,-44.57628811680733,5.208092188359927,129.79190781164007,21.789604736689235,-8.532478491268927,-55.64943370274165,6.452576274936831,160.54742372506317,49.97819457276716,-23.930612079141277,-131.16258605013957,14.693725249715953,418.30627475028405
2023-01-11,21.97431837491861,-2.657380318149785,-11.932397593405794,3.112202296225753,52.887797703774254,19.66455203032194,-6.7357687076178285,-44.57628811680733,4.038733785548288,129.9612662144517,22.32958036427483,-8.938786990853162,-55.64943370274165,4.318909146935482,160.68109085306452,51.21672126043049,-25.07016503529086,-131.16258605013957,11.594751518202202,418.4052484817978
2023-01-12,19.619555002357394,-2.7781703326111384,-11.932397593405794,4.587755683248325,50.41224431675168,17.55730273736188,-7.041940012509547,-44.57628811680733,5.4521543834000425,127.54784561659996,19.936747191052394,-9.345095490437396,-55.64943370274165,6.118050819742109,157.8819491802579,45.72834809549104,-26.209717991440442,-131.16258605013957,17.222677639291305,411.7773223607087
2023-01-13,19.119428268362093,-2.939223685226277,-13.109530737824786,6.426068914277735,48.57393108572227,17.109745365405765,-7.45016841903184,-48.97374686612542,9.70539891119654,122.29460108880346,19.42853483567772,-9.88684015654971,-61.13926023314872,11.657834371636199,151.3421656283638,44.562675918866745,-27.72912193297322,-144.1017984874331,24.846966194741924,396.1530338052581
2023-01-16,20.307229261600934,-2.939223685226277,-13.109530737824786,5.238267921038897,49.76173207896111,18.17269412380154,-7.45016841903184,-48.97374686612542,8.642450152800762,123.35754984719924,20.635539179692575,-9.88684015654971,-61.13926023314872,10.450830027621322,152.54916997237868,47.33114733834947,-27.72912193297322,-144.1017984874331,20.078494775259287,398.92150522474077
2023-01-17,20.171778271143875,-2.617116979996,-13.109530737824786,4.051612206265673,49.94838779373433,18.05148066889676,-6.633711605987255,-48.97374686612542,5.947206794660957,124.05279320533904,20.497898333445267,-8.803350824325083,-61.13926023314872,6.504981541644014,153.495018458356,47.01544445718039,-24.690314049907666,-144.1017984874331,17.35538977336273,401.6446102266373
2023-01-18,21.19287035305095,-2.7781703326111384,-13.109530737824786,4.191573476973751,50.808426523026256,18.965243636640505,-7.041940012509547,-48.97374686612542,4.441672233439505,124.5583277665605,21.535498559001898,-9.345095490437396,-61.13926023314872,6.009125982199691,153.9908740178003,49.39535848445501,-26.209717991440442,-144.1017984874331,22.49487968762088,402.5051203123791
2023-01-19,21.380417878299188,-2.818433670764923,-13.109530737824786,4.044289289879295,50.95571071012071,19.133077651124047,-7.14399711414012,-48.97374686612542,5.375895320586551,124.62410467941345,21.7260781922674,-9.480531656965473,-61.13926023314872,6.953982515462258,154.04601748453774,49.83248555068913,-26.58956897682364,-144.1017984874331,36.43760360676981,402.56239639323013
2023-01-20,20.682324312097414,-2.657380318149785,-14.11595305343414,6.5877518190752795,49.41224818092473,18.508362152768633,-6.7357687076178285,-52.73347501435436,8.352110560648612,120.64788943935139,21.016698446223582,-8.938786990853162,-65.83293822125177,10.815295583496834,149.18470441650317,48.205401470817705,-25.07016503529086,-155.1645335782285,43.60801883590386,391.3919811640961
2023-01-23,20.64064708426447,-2.7781703326111384,-14.11595305343414,5.7502190613695845,49.24978093863042,18.471065705105623,-7.041940012509547,-52.73347501435436,7.6955783132033275,120.30442168679667,20.974347416609024,-9.345095490437396,-65.83293822125177,10.263955112695612,148.7360448873044,48.10826212276567,-26.209717991440442,-155.1645335782285,36.84471114010546,390.1552888598945
2023-01-24,20.005069359812108,-2.657380318149785,-14.11595305343414,8.265006771360575,48.73499322863942,17.90229487824472,-6.7357687076178285,-52.73347501435436,8.958177835172506,120.0418221648275,20.328494214987042,-8.938786990853162,-65.83293822125177,10.503499814733374,148.49650018526663,46.62688706497228,-25.07016503529086,-155.1645335782285,43.18653324174937,389.8134667582506
2023-01-25,19.88003767631328,-2.617116979996,-14.11595305343414,8.349775116705622,48.65022488329437,17.79040553525569,-6.633711605987255,-52.73347501435436,7.968010076530959,120.03198992346904,20.201441126143372,-8.803350824325083,-65.83293822125177,10.49511673704896,148.50488326295104,46.335469020816205,-24.690314049907666,-155.1645335782285,45.09810030052222,389.9018996994777
2023-01-26,19.51536193277504,-2.7379069944573544,-14.11595305343414,6.835240874705235,48.16475912529477,17.464061618204358,-6.939882910878975,-52.73347501435436,6.600525298473997,119.399474701526,19.830869617016006,-9.20965932390932,-65.83293822125177,8.27199674576056,147.72800325423944,45.48549972536098,-25.829867006057253,-155.1645335782285,36.087622552127016,387.912377447873
2023-01-27,19.28613717969386,-2.6976436563035695,-14.916943693696307,7.825192929894783,47.174807070105224,17.258931156057805,-6.837825809248401,-55.72576464262857,8.69588828726424,116.30411171273576,19.597938954135948,-9.07422315738124,-69.56853914997203,11.10509217083279,143.8949078291672,44.951233311074844,-25.450016020674056,-163.96913491306853,44.046639315870095,378.95336068412996
